Trial 1:0back,Trial 6:0back,,,
34.382,33.84,,,
34.4,33.823,,,
34.413,33.807,,,
34.419,33.791,,,
34.42,33.774,,,
34.415,33.756,,,
34.405,33.738,,,
34.389,33.717,,,
34.367,33.694,,,
34.341,33.67,,,
34.311,33.644,,,
34.277,33.617,,,
34.239,33.59,,,
34.198,33.562,,,
34.155,33.535,,,
34.111,33.508,,,
34.065,33.482,,,
34.02,33.458,,,
33.974,33.434,,,
33.929,33.413,,,
33.885,33.396,,,
33.842,33.384,,,
33.8,33.379,,,
33.76,33.385,,,
33.72,33.404,,,
33.681,33.438,,,
33.643,33.49,,,
33.605,33.562,,,
33.567,33.654,,,
33.528,33.769,,,
33.49,33.907,,,
33.451,34.067,,,
33.413,34.249,,,
33.374,34.451,,,
33.336,34.672,,,
33.298,34.91,,,
33.261,35.161,,,
33.226,35.424,,,
33.192,35.695,,,
33.159,35.971,,,
33.128,36.249,,,
33.097,36.525,,,
33.068,36.796,,,
33.038,37.059,,,
33.009,37.311,,,
32.979,37.549,,,
32.949,37.771,,,
32.918,37.975,,,
32.886,38.16,,,
32.853,38.325,,,
32.818,38.469,,,
32.781,38.593,,,
32.743,38.696,,,
32.704,38.778,,,
32.665,38.841,,,
32.626,38.886,,,
32.59,38.914,,,
32.557,38.927,,,
32.53,38.925,,,
32.509,38.91,,,
32.498,38.884,,,
32.499,38.846,,,
32.516,38.799,,,
32.552,38.742,,,
32.61,38.678,,,
32.693,38.607,,,
32.804,38.531,,,
32.942,38.45,,,
33.11,38.366,,,
33.306,38.278,,,
33.529,38.189,,,
33.777,38.099,,,
34.047,38.008,,,
34.333,37.918,,,
34.632,37.829,,,
34.939,37.74,,,
35.249,37.653,,,
35.558,37.567,,,
35.861,37.481,,,
36.153,37.396,,,
36.433,37.311,,,
36.696,37.228,,,
36.942,37.145,,,
37.166,37.062,,,
37.369,36.981,,,
37.549,36.901,,,
37.705,36.823,,,
37.838,36.746,,,
37.949,36.671,,,
38.037,36.596,,,
38.104,36.522,,,
38.151,36.449,,,
38.178,36.376,,,
38.188,36.304,,,
38.183,36.233,,,
38.163,36.165,,,
38.13,36.098,,,
38.087,36.035,,,
38.033,35.977,,,
37.971,35.923,,,
37.899,35.874,,,
37.82,35.83,,,
37.733,35.792,,,
37.641,35.76,,,
37.544,35.734,,,
37.443,35.714,,,
37.34,35.699,,,
37.234,35.689,,,
37.127,35.682,,,
37.02,35.679,,,
36.912,35.679,,,
36.803,35.68,,,
36.695,35.682,,,
36.586,35.684,,,
36.477,35.686,,,
36.369,35.688,,,
36.262,35.689,,,
36.154,35.688,,,
36.046,35.686,,,
35.939,35.683,,,
35.831,35.678,,,
35.724,35.671,,,
35.618,35.662,,,
35.514,35.651,,,
35.412,35.637,,,
35.313,35.62,,,
35.219,35.601,,,
35.131,35.58,,,
35.05,35.555,,,
34.977,35.528,,,
34.912,35.499,,,
34.857,35.468,,,
34.811,35.436,,,
34.775,35.401,,,
34.749,35.365,,,
34.732,35.328,,,
34.723,35.289,,,
34.723,35.249,,,
34.729,35.208,,,
34.742,35.166,,,
34.759,35.123,,,
34.781,35.079,,,
34.807,35.035,,,
34.836,34.991,,,
34.866,34.946,,,
34.898,34.899,,,
34.929,34.852,,,
34.961,34.803,,,
34.991,34.752,,,
35.02,34.7,,,
35.047,34.646,,,
35.073,34.591,,,
35.096,34.535,,,
35.118,34.477,,,
35.136,34.419,,,
35.152,34.361,,,
35.166,34.303,,,
35.177,34.246,,,
35.186,34.19,,,
35.193,34.134,,,
35.197,34.079,,,
35.199,34.023,,,
35.198,33.969,,,
35.193,33.915,,,
35.185,33.861,,,
35.174,33.807,,,
35.16,33.754,,,
35.141,33.701,,,
35.119,33.649,,,
35.094,33.597,,,
35.066,33.546,,,
35.035,33.496,,,
35.002,33.449,,,
34.967,33.402,,,
34.931,33.357,,,
34.894,33.314,,,
34.855,33.271,,,
34.815,33.229,,,
34.773,33.188,,,
34.73,33.147,,,
34.686,33.106,,,
34.641,33.064,,,
34.596,33.023,,,
34.551,32.982,,,
34.506,32.941,,,
34.461,32.9,,,
34.417,32.862,,,
34.374,32.826,,,
34.332,32.794,,,
34.29,32.767,,,
34.25,32.749,,,
34.211,32.741,,,
34.173,32.747,,,
34.136,32.77,,,
34.099,32.812,,,
34.064,32.876,,,
34.029,32.962,,,
33.995,33.074,,,
33.961,33.21,,,
33.928,33.372,,,
33.895,33.557,,,
33.863,33.766,,,
33.832,33.993,,,
33.801,34.237,,,
33.77,34.494,,,
33.739,34.759,,,
33.709,35.027,,,
33.68,35.296,,,
33.652,35.56,,,
33.625,35.818,,,
33.602,36.065,,,
33.585,36.3,,,
33.577,36.521,,,
33.581,36.726,,,
33.601,36.914,,,
33.641,37.085,,,
33.704,37.237,,,
33.792,37.371,,,
33.909,37.487,,,
34.054,37.585,,,
34.23,37.665,,,
34.435,37.727,,,
34.667,37.774,,,
34.924,37.804,,,
35.203,37.82,,,
35.499,37.821,,,
35.809,37.809,,,
36.127,37.785,,,
36.448,37.75,,,
36.768,37.704,,,
37.083,37.65,,,
37.388,37.589,,,
37.679,37.52,,,
37.953,37.446,,,
38.207,37.368,,,
38.439,37.287,,,
38.647,37.203,,,
38.832,37.119,,,
38.992,37.034,,,
39.128,36.95,,,
39.24,36.867,,,
39.329,36.784,,,
39.396,36.702,,,
39.441,36.62,,,
39.467,36.538,,,
39.475,36.455,,,
39.466,36.371,,,
39.442,36.286,,,
39.404,36.2,,,
39.354,36.112,,,
39.294,36.023,,,
39.226,35.932,,,
39.151,35.841,,,
39.071,35.748,,,
38.985,35.656,,,
38.895,35.565,,,
38.802,35.477,,,
38.705,35.392,,,
38.605,35.312,,,
38.502,35.237,,,
38.397,35.167,,,
38.29,35.104,,,
38.181,35.047,,,
38.071,34.997,,,
37.96,34.955,,,
37.849,34.919,,,
37.738,34.89,,,
37.627,34.869,,,
37.516,34.855,,,
37.406,34.848,,,
37.296,34.846,,,
37.188,34.85,,,
37.08,34.859,,,
36.974,34.874,,,
36.869,34.892,,,
36.767,34.914,,,
36.668,34.939,,,
36.573,34.965,,,
36.481,34.991,,,
36.394,35.018,,,
36.313,35.044,,,
36.237,35.07,,,
36.168,35.095,,,
36.105,35.119,,,
36.049,35.142,,,
35.999,35.164,,,
35.956,35.186,,,
35.92,35.206,,,
35.891,35.224,,,
35.869,35.239,,,
35.854,35.252,,,
35.845,35.261,,,
35.842,35.265,,,
35.845,35.265,,,
35.854,35.261,,,
35.868,35.253,,,
35.886,35.241,,,
35.908,35.226,,,
35.933,35.207,,,
35.96,35.186,,,
35.989,35.162,,,
36.018,35.135,,,
36.046,35.106,,,
36.072,35.076,,,
36.095,35.045,,,
36.115,35.013,,,
36.131,34.981,,,
36.143,34.948,,,
36.151,34.915,,,
36.154,34.882,,,
36.152,34.848,,,
36.146,34.813,,,
36.135,34.776,,,
36.121,34.738,,,
36.102,34.698,,,
36.078,34.656,,,
36.051,34.611,,,
36.02,34.565,,,
35.985,34.517,,,
35.947,34.468,,,
35.906,34.419,,,
35.862,34.371,,,
35.814,34.323,,,
35.765,34.277,,,
35.713,34.233,,,
35.659,34.19,,,
35.604,34.149,,,
35.547,34.109,,,
35.49,34.07,,,
35.433,34.032,,,
35.375,33.995,,,
35.319,33.96,,,
35.263,33.927,,,
35.208,33.895,,,
35.154,33.864,,,
35.102,33.833,,,
35.052,33.802,,,
35.003,33.77,,,
34.956,33.738,,,
34.91,33.706,,,
34.865,33.675,,,
34.821,33.644,,,
34.778,33.613,,,
34.735,33.581,,,
34.693,33.549,,,
34.65,33.515,,,
34.608,33.48,,,
34.565,33.444,,,
34.523,33.408,,,
34.48,33.372,,,
34.436,33.337,,,
34.393,33.305,,,
34.348,33.278,,,
34.304,33.258,,,
34.26,33.248,,,
34.215,33.25,,,
34.171,33.268,,,
34.126,33.304,,,
34.082,33.361,,,
34.038,33.441,,,
33.996,33.545,,,
33.955,33.673,,,
33.918,33.825,,,
33.886,34,,,
33.863,34.198,,,
33.85,34.414,,,
33.852,34.648,,,
33.873,34.897,,,
33.918,35.158,,,
33.989,35.426,,,
34.09,35.7,,,
34.224,35.974,,,
34.39,36.247,,,
34.591,36.516,,,
34.824,36.776,,,
35.088,37.028,,,
35.379,37.267,,,
35.695,37.491,,,
36.031,37.699,,,
36.383,37.89,,,
36.745,38.062,,,
37.112,38.215,,,
37.481,38.347,,,
37.844,38.46,,,
38.2,38.553,,,
38.543,38.627,,,
38.869,38.683,,,
39.176,38.724,,,
39.462,38.749,,,
39.724,38.761,,,
39.962,38.76,,,
40.175,38.748,,,
40.363,38.725,,,
40.525,38.693,,,
40.662,38.653,,,
40.775,38.605,,,
40.864,38.552,,,
40.93,38.492,,,
40.974,38.429,,,
40.999,38.362,,,
41.005,38.291,,,
40.995,38.218,,,
40.97,38.143,,,
40.931,38.066,,,
40.881,37.988,,,
40.821,37.909,,,
40.752,37.83,,,
40.678,37.751,,,
40.598,37.674,,,
40.514,37.599,,,
40.426,37.525,,,
40.335,37.453,,,
40.242,37.381,,,
40.146,37.311,,,
40.049,37.24,,,
39.951,37.169,,,
39.852,37.097,,,
39.753,37.024,,,
39.653,36.949,,,
39.554,36.874,,,
39.456,36.797,,,
39.358,36.719,,,
39.26,36.639,,,
39.163,36.559,,,
39.066,36.478,,,
38.97,36.397,,,
38.874,36.318,,,
38.778,36.241,,,
38.682,36.168,,,
38.587,36.099,,,
38.493,36.035,,,
38.401,35.977,,,
38.311,35.924,,,
38.224,35.877,,,
38.141,35.835,,,
38.062,35.8,,,
37.988,35.771,,,
37.92,35.746,,,
37.857,35.726,,,
37.8,35.711,,,
37.748,35.698,,,
37.703,35.688,,,
37.664,35.68,,,
37.63,35.673,,,
37.602,35.667,,,
37.58,35.662,,,
37.562,35.658,,,
37.548,35.653,,,
37.539,35.648,,,
37.533,35.642,,,
37.531,35.634,,,
37.53,35.625,,,
37.531,35.614,,,
37.533,35.601,,,
37.534,35.585,,,
37.535,35.567,,,
37.536,35.546,,,
37.535,35.522,,,
37.534,35.495,,,
37.533,35.464,,,
37.531,35.431,,,
37.53,35.395,,,
37.528,35.357,,,
37.525,35.317,,,
37.522,35.276,,,
37.518,35.234,,,
37.512,35.191,,,
37.503,35.148,,,
37.492,35.106,,,
37.478,35.063,,,
37.459,35.02,,,
37.436,34.976,,,
37.408,34.93,,,
37.375,34.883,,,
37.337,34.835,,,
37.295,34.785,,,
37.249,34.734,,,
37.2,34.682,,,
37.148,34.628,,,
37.094,34.573,,,
37.037,34.517,,,
36.979,34.459,,,
36.919,34.401,,,
36.858,34.342,,,
36.796,34.283,,,
36.733,34.225,,,
36.67,34.168,,,
36.607,34.113,,,
36.543,34.059,,,
36.48,34.007,,,
36.415,33.957,,,
36.351,33.907,,,
36.286,33.859,,,
36.221,33.811,,,
36.157,33.763,,,
36.093,33.716,,,
36.031,33.669,,,
35.969,33.623,,,
35.908,33.576,,,
35.848,33.529,,,
35.789,33.482,,,
35.731,33.435,,,
35.674,33.388,,,
35.617,33.342,,,
35.562,33.295,,,
35.507,33.249,,,
35.452,33.204,,,
35.397,33.159,,,
35.342,33.114,,,
35.286,33.07,,,
35.231,33.026,,,
35.177,32.983,,,
35.123,32.94,,,
35.07,32.898,,,
35.02,32.859,,,
34.973,32.824,,,
34.931,32.794,,,
34.896,32.773,,,
34.871,32.761,,,
34.858,32.763,,,
34.863,32.78,,,
34.887,32.815,,,
34.936,32.869,,,
35.012,32.943,,,
35.118,33.039,,,
35.255,33.158,,,
35.425,33.3,,,
35.626,33.462,,,
35.858,33.643,,,
36.119,33.841,,,
36.404,34.054,,,
36.711,34.276,,,
37.035,34.507,,,
37.372,34.742,,,
37.717,34.978,,,
38.065,35.212,,,
38.414,35.442,,,
38.757,35.665,,,
39.09,35.877,,,
39.411,36.078,,,
39.714,36.265,,,
39.997,36.436,,,
40.258,36.591,,,
40.495,36.727,,,
40.706,36.846,,,
40.891,36.946,,,
41.048,37.028,,,
41.179,37.092,,,
41.284,37.14,,,
41.363,37.17,,,
41.418,37.186,,,
41.45,37.188,,,
41.462,37.177,,,
41.455,37.154,,,
41.431,37.122,,,
41.392,37.081,,,
41.34,37.034,,,
41.276,36.98,,,
41.202,36.922,,,
41.119,36.86,,,
41.029,36.797,,,
40.933,36.733,,,
40.832,36.669,,,
40.726,36.605,,,
40.618,36.541,,,
40.508,36.478,,,
40.398,36.414,,,
40.287,36.351,,,
40.178,36.287,,,
40.07,36.223,,,
39.965,36.16,,,
39.862,36.096,,,
39.762,36.033,,,
39.665,35.97,,,
39.571,35.907,,,
39.479,35.844,,,
39.39,35.781,,,
39.302,35.717,,,
39.216,35.653,,,
39.131,35.588,,,
39.047,35.522,,,
38.964,35.457,,,
38.884,35.391,,,
38.805,35.326,,,
38.728,35.261,,,
38.654,35.196,,,
38.584,35.13,,,
38.516,35.065,,,
38.452,35.001,,,
38.391,34.939,,,
38.333,34.878,,,
38.28,34.821,,,
38.23,34.766,,,
38.186,34.715,,,
38.148,34.668,,,
38.115,34.624,,,
38.087,34.585,,,
38.065,34.551,,,
38.049,34.52,,,
38.039,34.495,,,
38.033,34.474,,,
38.031,34.458,,,
38.033,34.446,,,
38.037,34.439,,,
38.043,34.436,,,
38.051,34.436,,,
38.058,34.44,,,
38.064,34.447,,,
38.069,34.456,,,
38.07,34.467,,,
38.068,34.478,,,
38.061,34.49,,,
38.05,34.502,,,
38.035,34.513,,,
38.015,34.522,,,
37.99,34.53,,,
37.962,34.535,,,
37.928,34.537,,,
37.89,34.535,,,
37.848,34.529,,,
37.801,34.519,,,
37.751,34.505,,,
37.696,34.486,,,
37.637,34.463,,,
37.576,34.436,,,
37.511,34.406,,,
37.444,34.374,,,
37.375,34.338,,,
37.304,34.3,,,
37.232,34.259,,,
37.159,34.216,,,
37.084,34.171,,,
37.007,34.123,,,
36.929,34.074,,,
36.85,34.024,,,
36.769,33.971,,,
36.687,33.918,,,
36.604,33.863,,,
36.521,33.808,,,
36.436,33.752,,,
36.351,33.697,,,
36.266,33.641,,,
36.18,33.586,,,
36.094,33.533,,,
36.008,33.48,,,
35.922,33.428,,,
35.837,33.378,,,
35.753,33.328,,,
35.67,33.28,,,
35.588,33.234,,,
35.507,33.188,,,
35.429,33.143,,,
35.352,33.099,,,
35.278,33.056,,,
35.205,33.014,,,
35.134,32.972,,,
35.065,32.932,,,
34.998,32.891,,,
34.934,32.85,,,
34.872,32.807,,,
34.813,32.763,,,
34.755,32.717,,,
34.698,32.671,,,
34.643,32.623,,,
34.59,32.574,,,
34.537,32.525,,,
34.484,32.476,,,
34.432,32.426,,,
34.379,32.377,,,
34.327,32.329,,,
34.275,32.281,,,
34.226,32.234,,,
34.18,32.189,,,
34.139,32.147,,,
34.105,32.107,,,
34.082,32.071,,,
34.072,32.04,,,
34.078,32.016,,,
34.105,32.001,,,
34.156,31.996,,,
34.232,32.005,,,
34.337,32.028,,,
34.471,32.068,,,
34.635,32.127,,,
34.828,32.205,,,
35.049,32.304,,,
35.295,32.422,,,
35.564,32.559,,,
35.852,32.715,,,
36.155,32.887,,,
36.468,33.074,,,
36.787,33.274,,,
37.108,33.483,,,
37.425,33.699,,,
37.734,33.918,,,
38.031,34.137,,,
38.313,34.353,,,
38.576,34.563,,,
38.818,34.764,,,
39.037,34.954,,,
39.232,35.132,,,
39.403,35.294,,,
39.548,35.441,,,
39.668,35.57,,,
39.764,35.683,,,
39.837,35.778,,,
39.888,35.855,,,
39.919,35.915,,,
39.931,35.957,,,
39.925,35.984,,,
39.903,35.996,,,
39.867,35.995,,,
39.818,35.981,,,
39.758,35.956,,,
39.689,35.922,,,
39.612,35.88,,,
39.528,35.83,,,
39.438,35.774,,,
39.344,35.714,,,
39.246,35.649,,,
39.145,35.582,,,
39.041,35.512,,,
38.937,35.441,,,
38.832,35.368,,,
38.727,35.296,,,
38.622,35.224,,,
38.517,35.153,,,
38.412,35.083,,,
38.308,35.014,,,
38.203,34.947,,,
38.098,34.882,,,
37.993,34.818,,,
37.888,34.756,,,
37.783,34.696,,,
37.679,34.636,,,
37.573,34.576,,,
37.468,34.516,,,
37.362,34.457,,,
37.256,34.397,,,
37.149,34.337,,,
37.043,34.277,,,
36.937,34.218,,,
36.831,34.159,,,
36.727,34.102,,,
36.625,34.047,,,
36.525,33.994,,,
36.427,33.946,,,
36.333,33.901,,,
36.243,33.86,,,
36.158,33.824,,,
36.076,33.793,,,
36,33.765,,,
35.929,33.741,,,
35.864,33.719,,,
35.804,33.701,,,
35.751,33.685,,,
35.703,33.672,,,
35.661,33.662,,,
35.625,33.654,,,
35.594,33.65,,,
35.567,33.648,,,
35.544,33.65,,,
35.524,33.654,,,
35.507,33.66,,,
35.493,33.668,,,
35.481,33.678,,,
35.471,33.69,,,
35.462,33.703,,,
35.454,33.717,,,
35.447,33.733,,,
35.44,33.749,,,
35.434,33.765,,,
35.426,33.782,,,
35.416,33.798,,,
35.405,33.812,,,
35.39,33.824,,,
35.373,33.833,,,
35.353,33.839,,,
35.33,33.84,,,
35.303,33.838,,,
35.272,33.83,,,
35.239,33.819,,,
35.201,33.802,,,
35.162,33.781,,,
35.119,33.756,,,
35.075,33.727,,,
35.029,33.694,,,
34.981,33.658,,,
34.931,33.62,,,
34.879,33.581,,,
34.825,33.54,,,
34.77,33.498,,,
34.713,33.455,,,
34.656,33.411,,,
34.598,33.366,,,
34.54,33.321,,,
34.482,33.275,,,
34.424,33.228,,,
34.367,33.181,,,
34.311,33.134,,,
34.254,33.087,,,
34.198,33.039,,,
34.14,32.991,,,
34.081,32.942,,,
34.021,32.893,,,
33.96,32.844,,,
33.897,32.795,,,
33.834,32.746,,,
33.77,32.698,,,
33.706,32.651,,,
33.643,32.606,,,
33.58,32.562,,,
33.517,32.519,,,
33.455,32.478,,,
33.394,32.438,,,
33.333,32.399,,,
33.275,32.362,,,
33.218,32.325,,,
33.164,32.29,,,
33.111,32.257,,,
33.061,32.225,,,
33.011,32.195,,,
32.963,32.168,,,
32.915,32.141,,,
32.868,32.117,,,
32.822,32.094,,,
32.777,32.073,,,
32.732,32.054,,,
32.689,32.04,,,
32.645,32.03,,,
32.602,32.027,,,
32.56,32.031,,,
32.517,32.046,,,
32.475,32.073,,,
32.434,32.115,,,
32.394,32.173,,,
32.355,32.248,,,
32.32,32.342,,,
32.288,32.454,,,
32.263,32.586,,,
32.246,32.736,,,
32.239,32.902,,,
32.247,33.083,,,
32.271,33.276,,,
32.314,33.479,,,
32.379,33.688,,,
32.468,33.901,,,
32.583,34.115,,,
32.726,34.327,,,
32.896,34.535,,,
33.092,34.736,,,
33.313,34.929,,,
33.557,35.111,,,
33.82,35.282,,,
34.099,35.44,,,
34.39,35.582,,,
34.687,35.708,,,
34.986,35.817,,,
35.283,35.91,,,
35.572,35.985,,,
35.851,36.042,,,
36.115,36.083,,,
36.361,36.108,,,
36.587,36.119,,,
36.792,36.117,,,
36.973,36.102,,,
37.131,36.078,,,
37.264,36.044,,,
37.373,36.003,,,
37.458,35.956,,,
37.521,35.903,,,
37.562,35.847,,,
37.583,35.789,,,
37.585,35.728,,,
37.57,35.667,,,
37.539,35.604,,,
37.494,35.541,,,
37.437,35.479,,,
37.369,35.416,,,
37.292,35.354,,,
37.209,35.292,,,
37.119,35.232,,,
37.024,35.174,,,
36.926,35.118,,,
36.824,35.065,,,
36.72,35.014,,,
36.614,34.965,,,
36.507,34.919,,,
36.401,34.875,,,
36.295,34.833,,,
36.19,34.793,,,
36.086,34.754,,,
35.985,34.715,,,
35.886,34.677,,,
35.791,34.637,,,
35.7,34.597,,,
35.612,34.556,,,
35.529,34.513,,,
35.449,34.469,,,
35.373,34.424,,,
35.298,34.378,,,
35.225,34.332,,,
35.153,34.287,,,
35.081,34.242,,,
35.01,34.198,,,
34.939,34.156,,,
34.868,34.116,,,
34.797,34.08,,,
34.726,34.046,,,
34.656,34.016,,,
34.588,33.99,,,
34.521,33.968,,,
34.458,33.951,,,
34.397,33.937,,,
34.34,33.927,,,
34.288,33.921,,,
34.242,33.917,,,
34.203,33.916,,,
34.17,33.916,,,
34.143,33.917,,,
34.124,33.919,,,
34.111,33.921,,,
34.103,33.923,,,
34.1,33.926,,,
34.101,33.928,,,
34.105,33.93,,,
34.11,33.932,,,
34.116,33.934,,,
34.123,33.935,,,
34.13,33.936,,,
34.136,33.936,,,
34.141,33.934,,,
34.146,33.93,,,
34.15,33.923,,,
34.153,33.914,,,
34.155,33.903,,,
34.156,33.888,,,
34.156,33.872,,,
34.153,33.852,,,
34.149,33.829,,,
34.141,33.804,,,
34.132,33.776,,,
34.12,33.745,,,
34.105,33.712,,,
34.087,33.677,,,
34.066,33.64,,,
34.043,33.603,,,
34.018,33.565,,,
33.99,33.528,,,
33.959,33.491,,,
33.926,33.454,,,
33.89,33.419,,,
33.851,33.386,,,
33.811,33.353,,,
33.769,33.322,,,
33.726,33.292,,,
33.682,33.262,,,
33.637,33.234,,,
33.591,33.205,,,
33.546,33.176,,,
33.499,33.147,,,
33.453,33.118,,,
33.406,33.088,,,
33.359,33.057,,,
33.313,33.026,,,
33.266,32.994,,,
33.22,32.962,,,
33.175,32.929,,,
33.13,32.898,,,
33.087,32.867,,,
33.044,32.837,,,
33.001,32.807,,,
32.959,32.779,,,
32.917,32.752,,,
32.876,32.725,,,
32.834,32.699,,,
32.793,32.675,,,
32.753,32.651,,,
32.712,32.629,,,
32.672,32.607,,,
32.631,32.585,,,
32.592,32.565,,,
32.552,32.546,,,
32.514,32.527,,,
32.476,32.51,,,
32.439,32.494,,,
32.403,32.477,,,
32.366,32.461,,,
32.33,32.445,,,
32.293,32.429,,,
32.257,32.415,,,
32.222,32.404,,,
32.186,32.397,,,
32.151,32.397,,,
32.116,32.404,,,
32.081,32.422,,,
32.047,32.452,,,
32.014,32.497,,,
31.982,32.559,,,
31.953,32.639,,,
31.929,32.737,,,
31.911,32.855,,,
31.902,32.991,,,
31.905,33.144,,,
31.921,33.313,,,
31.954,33.495,,,
32.005,33.689,,,
32.076,33.891,,,
32.169,34.097,,,
32.284,34.305,,,
32.422,34.512,,,
32.583,34.715,,,
32.764,34.91,,,
32.965,35.095,,,
33.182,35.268,,,
33.413,35.427,,,
33.653,35.571,,,
33.899,35.7,,,
34.146,35.815,,,
34.392,35.915,,,
34.63,36,,,
34.857,36.072,,,
35.07,36.129,,,
35.266,36.172,,,
35.443,36.202,,,
35.599,36.219,,,
35.734,36.223,,,
35.847,36.217,,,
35.938,36.201,,,
36.007,36.177,,,
36.055,36.147,,,
36.082,36.111,,,
36.091,36.072,,,
36.083,36.03,,,
36.06,35.985,,,
36.023,35.939,,,
35.976,35.89,,,
35.921,35.84,,,
35.859,35.788,,,
35.792,35.734,,,
35.721,35.679,,,
35.647,35.623,,,
35.571,35.566,,,
35.494,35.508,,,
35.415,35.45,,,
35.336,35.392,,,
35.257,35.334,,,
35.178,35.277,,,
35.101,35.221,,,
35.023,35.169,,,
34.947,35.119,,,
34.87,35.072,,,
34.794,35.029,,,
34.719,34.989,,,
34.645,34.951,,,
34.572,34.915,,,
34.499,34.881,,,
34.428,34.848,,,
34.357,34.815,,,
34.287,34.783,,,
34.218,34.751,,,
34.149,34.719,,,
34.081,34.687,,,
34.013,34.655,,,
33.946,34.624,,,
33.881,34.592,,,
33.816,34.561,,,
33.753,34.53,,,
33.691,34.5,,,
33.632,34.47,,,
33.576,34.442,,,
33.522,34.415,,,
33.472,34.391,,,
33.427,34.368,,,
33.386,34.346,,,
33.35,34.326,,,
33.32,34.306,,,
33.297,34.288,,,
33.279,34.27,,,
33.269,34.253,,,
33.264,34.237,,,
33.264,34.221,,,
33.27,34.205,,,
33.278,34.191,,,
33.29,34.177,,,
33.304,34.165,,,
33.319,34.154,,,
33.334,34.145,,,
33.349,34.138,,,
33.364,34.133,,,
33.378,34.13,,,
33.391,34.129,,,
33.404,34.131,,,
33.415,34.135,,,
33.427,34.142,,,
33.438,34.152,,,
33.447,34.163,,,
33.455,34.175,,,
33.46,34.187,,,
33.463,34.198,,,
33.463,34.207,,,
33.46,34.213,,,
33.453,34.216,,,
33.444,34.216,,,
33.431,34.211,,,
33.416,34.202,,,
33.399,34.19,,,
33.381,34.173,,,
33.362,34.153,,,
33.342,34.129,,,
33.321,34.101,,,
33.3,34.071,,,
33.278,34.037,,,
33.254,34,,,
33.23,33.961,,,
33.206,33.919,,,
33.18,33.877,,,
33.152,33.833,,,
33.124,33.789,,,
33.093,33.745,,,
33.061,33.702,,,
33.028,33.659,,,
32.994,33.618,,,
32.958,33.578,,,
32.922,33.539,,,
32.886,33.503,,,
32.85,33.467,,,
32.815,33.434,,,
32.781,33.402,,,
32.748,33.373,,,
32.715,33.345,,,
32.683,33.318,,,
32.651,33.294,,,
32.62,33.271,,,
32.59,33.249,,,
32.56,33.229,,,
32.531,33.209,,,
32.502,33.19,,,
32.474,33.17,,,
32.446,33.151,,,
32.42,33.131,,,
32.394,33.112,,,
32.369,33.092,,,
32.345,33.072,,,
32.321,33.052,,,
32.298,33.031,,,
32.275,33.011,,,
32.252,32.99,,,
32.229,32.969,,,
32.208,32.948,,,
32.186,32.926,,,
32.165,32.905,,,
32.145,32.884,,,
32.125,32.864,,,
32.105,32.844,,,
32.085,32.825,,,
32.065,32.806,,,
32.045,32.787,,,
32.025,32.769,,,
32.003,32.75,,,
31.981,32.733,,,
31.957,32.718,,,
31.932,32.706,,,
31.906,32.699,,,
31.881,32.7,,,
31.856,32.711,,,
31.833,32.734,,,
31.813,32.771,,,
31.799,32.824,,,
31.793,32.894,,,
31.798,32.984,,,
31.816,33.092,,,
31.85,33.218,,,
31.904,33.362,,,
31.978,33.521,,,
32.076,33.694,,,
32.196,33.877,,,
32.339,34.069,,,
32.505,34.266,,,
32.692,34.464,,,
32.898,34.661,,,
33.119,34.853,,,
33.354,35.039,,,
33.597,35.215,,,
33.844,35.38,,,
34.092,35.532,,,
34.338,35.668,,,
34.576,35.789,,,
34.804,35.893,,,
35.02,35.981,,,
35.22,36.052,,,
35.404,36.108,,,
35.568,36.148,,,
35.713,36.173,,,
35.838,36.185,,,
35.943,36.184,,,
36.029,36.171,,,
36.096,36.149,,,
36.145,36.117,,,
36.177,36.078,,,
36.194,36.033,,,
36.197,35.983,,,
36.188,35.93,,,
36.168,35.874,,,
36.138,35.815,,,
36.1,35.755,,,
36.055,35.694,,,
36.004,35.634,,,
35.947,35.573,,,
35.885,35.515,,,
35.82,35.458,,,
35.752,35.402,,,
35.683,35.349,,,
35.613,35.299,,,
35.542,35.25,,,
35.473,35.204,,,
35.405,35.16,,,
35.339,35.118,,,
35.274,35.079,,,
35.212,35.042,,,
35.152,35.008,,,
35.094,34.977,,,
35.037,34.949,,,
34.984,34.923,,,
34.932,34.898,,,
34.883,34.875,,,
34.835,34.854,,,
34.79,34.833,,,
34.747,34.812,,,
34.705,34.792,,,
34.663,34.771,,,
34.623,34.75,,,
34.582,34.728,,,
34.541,34.705,,,
34.499,34.681,,,
34.457,34.656,,,
34.413,34.631,,,
34.369,34.605,,,
34.324,34.58,,,
34.279,34.555,,,
34.234,34.531,,,
34.189,34.509,,,
34.147,34.487,,,
34.107,34.467,,,
34.07,34.447,,,
34.038,34.428,,,
34.01,34.411,,,
33.986,34.395,,,
33.967,34.38,,,
33.953,34.367,,,
33.944,34.356,,,
33.939,34.348,,,
33.938,34.341,,,
33.94,34.336,,,
33.946,34.333,,,
33.955,34.332,,,
33.966,34.332,,,
33.978,34.334,,,
33.992,34.338,,,
34.007,34.343,,,
34.022,34.348,,,
34.038,34.354,,,
34.053,34.359,,,
34.066,34.363,,,
34.078,34.364,,,
34.088,34.363,,,
34.096,34.36,,,
34.102,34.352,,,
34.105,34.342,,,
34.106,34.328,,,
34.105,34.311,,,
